,Lambda,MSE,MSE_formula
72,8.4472361809045,3.900105562274671e-05,3.900105562274672e-05
73,8.4673366834171,3.7773422292365e-05,3.777342229236505e-05
74,8.4874371859296,3.6286441559706914e-05,3.628644155970687e-05
75,8.5075376884422,3.482649632010912e-05,3.4826496320109104e-05
76,8.5276381909548,3.327673354225471e-05,3.327673354225474e-05
77,8.5477386934673,3.168746352026654e-05,3.1687463520266525e-05
78,8.5678391959799,2.9817909831333662e-05,2.9817909831333648e-05
79,8.5879396984925,2.808519079971987e-05,2.8085190799719834e-05
80,8.608040201005,2.634532715492457e-05,2.6345327154924556e-05
81,8.6281407035176,2.4473500441857748e-05,2.4473500441857765e-05
82,8.6482412060301,2.2705736069267864e-05,2.2705736069267864e-05
83,8.6683417085427,2.0953446088174992e-05,2.095344608817499e-05
84,8.6884422110553,1.9114944932002725e-05,1.9114944932002718e-05
85,8.7085427135678,1.7445681477937693e-05,1.744568147793768e-05
86,8.7286432160804,1.5826014277914145e-05,1.582601427791414e-05
87,8.748743718593,1.4175003708345926e-05,1.4175003708345936e-05
88,8.7688442211055,1.2710887607713273e-05,1.2710887607713266e-05
89,8.7889447236181,1.1340570696788897e-05,1.1340570696788883e-05
90,8.8090452261307,9.916145505829043e-06,9.916145505829036e-06
91,8.8291457286432,8.772158694536045e-06,8.772158694536048e-06
92,8.8492462311558,7.680590142543915e-06,7.680590142543917e-06
93,8.8693467336683,6.7941008029368075e-06,6.794100802936801e-06
94,8.8894472361809,5.984895212529979e-06,5.9848952125299725e-06
95,8.9095477386935,5.380187035475869e-06,5.380187035475876e-06
96,8.929648241206,4.883701506948303e-06,4.883701506948293e-06
97,8.9497487437186,4.558488836072979e-06,4.5584888360729814e-06
98,8.9698492462312,4.364289423507644e-06,4.364289423507645e-06
99,8.9899497487437,4.338405963845593e-06,4.338405963845609e-06
100,9.0100502512563,4.435536588323102e-06,4.43553658832309e-06
101,9.0301507537688,4.669206384252874e-06,4.669206384252883e-06
102,9.0502512562814,5.0543855891398786e-06,5.054385589139881e-06
103,9.070351758794,5.536454852162641e-06,5.536454852162646e-06
104,9.0904522613065,6.162248962817073e-06,6.1622489628170755e-06
105,9.1105527638191,6.902110737570307e-06,6.902110737570316e-06
106,9.1306532663317,7.684774100011159e-06,7.684774100011152e-06
107,9.1507537688442,8.60681800622028e-06,8.60681800622029e-06
108,9.1708542713568,9.527235784150504e-06,9.527235784150519e-06
109,9.1909547738693,1.056359014154012e-05,1.0563590141540126e-05
110,9.2110552763819,1.1648217284366707e-05,1.1648217284366704e-05
111,9.2311557788945,1.2661535943879284e-05,1.2661535943879306e-05
112,9.251256281407,1.3772223643345196e-05,1.3772223643345182e-05
113,9.2713567839196,1.4908840559679957e-05,1.4908840559679964e-05
114,9.2914572864322,1.587486692351296e-05,1.5874866923512944e-05
115,9.3115577889447,1.68940130229315e-05,1.6894013022931483e-05
116,9.3316582914573,1.790524967251821e-05,1.7905249672518197e-05
117,9.3517587939699,1.8847791753002476e-05,1.8847791753002493e-05
118,9.3718592964824,1.9562123040419318e-05,1.9562123040419318e-05
119,9.391959798995,2.0339221522936967e-05,2.033922152293704e-05
120,9.4120603015075,2.100460917056689e-05,2.1004609170566937e-05
121,9.4321608040201,2.142698074979708e-05,2.142698074979709e-05
122,9.4522613065327,2.1874736128661612e-05,2.1874736128661643e-05
123,9.4723618090452,2.2223802994963953e-05,2.2223802994963963e-05
124,9.4924623115578,2.2445461723482947e-05,2.2445461723482947e-05
125,9.5125628140704,2.255090364000871e-05,2.2550903640008736e-05
126,9.5326633165829,2.237648400990103e-05,2.2376484009901037e-05
127,9.5527638190955,2.2237413868241555e-05,2.223741386824153e-05
128,9.572864321608,2.198330921581777e-05,2.1983309215817755e-05
129,9.5929648241206,2.1623425634761766e-05,2.16234256347618e-05
130,9.6130653266332,2.1137901286633265e-05,2.1137901286633255e-05
131,9.6331658291457,2.0403189943289285e-05,2.040318994328927e-05
132,9.6532663316583,1.9736588293514467e-05,1.9736588293514477e-05
133,9.6733668341709,1.8959459470010957e-05,1.8959459470010974e-05
134,9.6934673366834,1.8122252385358906e-05,1.812225238535889e-05
135,9.713567839196,1.7221946009969863e-05,1.722194600996987e-05
136,9.7336683417085,1.6236413421663194e-05,1.6236413421663204e-05
137,9.7537688442211,1.52210429198124e-05,1.5221042919812407e-05
138,9.7738693467337,1.4170554864947622e-05,1.4170554864947601e-05
139,9.7939698492462,1.3096374861065963e-05,1.3096374861065967e-05
140,9.8140703517588,1.1837166636534876e-05,1.1837166636534881e-05
141,9.8341708542714,1.0754097095125994e-05,1.075409709512597e-05
142,9.8542713567839,9.67746163323013e-06,9.677461633230132e-06
143,9.8743718592965,8.605721347398536e-06,8.605721347398526e-06
144,9.894472361809,7.596463241534044e-06,7.596463241534046e-06
145,9.9145728643216,6.638791100549193e-06,6.638791100549181e-06
146,9.9346733668342,5.731283509460604e-06,5.731283509460606e-06
147,9.9547738693467,4.920721659868229e-06,4.9207216598682275e-06
148,9.9748743718593,4.20401037550637e-06,4.204010375506365e-06
149,9.9949748743719,3.58630477002356e-06,3.586304770023557e-06
150,10.015075376884,3.0960539353138555e-06,3.096053935313856e-06
151,10.035175879397,2.733832161422259e-06,2.7338321614222655e-06
152,10.05527638191,2.5186375813989218e-06,2.5186375813989264e-06
153,10.075376884422,2.4534343029296985e-06,2.4534343029296964e-06
154,10.095477386935,2.5522370353500653e-06,2.552237035350068e-06
155,10.115577889447,2.815914873271114e-06,2.8159148732711108e-06
156,10.13567839196,3.250576491396343e-06,3.2505764913963405e-06
157,10.155778894472,3.86406702593173e-06,3.864067025931723e-06
158,10.175879396985,4.645571355216923e-06,4.645571355216927e-06
159,10.195979899497,5.5900387182085995e-06,5.590038718208606e-06
160,10.21608040201,6.703318519342757e-06,6.703318519342757e-06
161,10.236180904523,7.961193316758149e-06,7.961193316758154e-06
162,10.256281407035,9.36723622716195e-06,9.367236227161945e-06
163,10.276381909548,1.0889113173797467e-05,1.0889113173797487e-05
164,10.29648241206,1.251013584040308e-05,1.251013584040308e-05
165,10.316582914573,1.4207716873672579e-05,1.4207716873672589e-05
166,10.336683417085,1.5952007922644233e-05,1.5952007922644243e-05
167,10.356783919598,1.7698159958179324e-05,1.769815995817935e-05
168,10.376884422111,1.9331332872141054e-05,1.933133287214106e-05
169,10.396984924623,2.0982897176051465e-05,2.098289717605145e-05
170,10.417085427136,2.2510460273374366e-05,2.2510460273374376e-05
171,10.437185929648,2.3895243486787767e-05,2.3895243486787777e-05
172,10.457286432161,2.5070962970287944e-05,2.5070962970287958e-05
173,10.477386934673,2.6019750497037732e-05,2.6019750497037718e-05
174,10.497487437186,2.661403246582139e-05,2.661403246582138e-05
175,10.517587939698,2.6976651983897762e-05,2.697665198389772e-05
176,10.537688442211,2.701612993015707e-05,2.7016129930157067e-05
177,10.557788944724,2.6699343616966962e-05,2.6699343616966965e-05
178,10.577889447236,2.603525389405085e-05,2.6035253894050834e-05
179,10.597989949749,2.493409657374817e-05,2.49340965737482e-05
180,10.618090452261,2.3553942774586185e-05,2.355394277458622e-05
181,10.638190954774,2.186556818002073e-05,2.186556818002075e-05
182,10.658291457286,1.988695253762133e-05,1.9886952537621332e-05
183,10.678391959799,1.7621588926883578e-05,1.7621588926883602e-05
184,10.698492462312,1.5248766303404648e-05,1.524876630340466e-05
185,10.718592964824,1.2790973890900283e-05,1.2790973890900273e-05
186,10.738693467337,1.0318903774201089e-05,1.031890377420109e-05
187,10.758793969849,7.914485009465697e-06,7.914485009465696e-06
188,10.778894472362,5.746477765473026e-06,5.746477765473029e-06
189,10.798994974874,3.842894236727353e-06,3.842894236727351e-06
190,10.819095477387,2.347810859742855e-06,2.3478108597428533e-06
191,10.839195979899,1.395599945742291e-06,1.3955999457422932e-06
192,10.859296482412,1.0968469688905539e-06,1.0968469688905543e-06
193,10.879396984925,1.5854280462807552e-06,1.5854280462807543e-06
194,10.899497487437,3.029226610916991e-06,3.029226610916995e-06
195,10.91959798995,5.581283537136326e-06,5.581283537136328e-06
196,10.939698492462,9.486245756733694e-06,9.486245756733696e-06
197,10.959798994975,1.5071983901060326e-05,1.5071983901060328e-05
198,10.979899497487,2.2744641630702103e-05,2.2744641630702082e-05
199,11.0,3.314588362950593e-05,3.314588362950586e-05
