#Parameters = {d=0.24384422110553; l2=4.8768844221105; lambda=9.7537688442211; r=0.032860447236181}
#"Frequency / GHz"	"S1,1 (lambda=9.75377) [Re]"	"S1,1 (lambda=9.75377) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#-----------------------------------------------------------------------------------------------------------
25.000000000000	0.12350178509951	-0.49068373441696	65.000000000000	0.00000000000000
25.010000228882	0.12205920368433	-0.48930430412292	65.000000000000	0.00000000000000
25.020000457764	0.12062064558268	-0.48791754245758	65.000000000000	0.00000000000000
25.030000686646	0.11918600648642	-0.48652336001396	65.000000000000	0.00000000000000
25.040000915527	0.11775570362806	-0.48512172698975	65.000000000000	0.00000000000000
25.049999237061	0.11632931977510	-0.48371267318726	65.000000000000	0.00000000000000
25.059999465942	0.11490724980831	-0.48229625821114	65.000000000000	0.00000000000000
25.069999694824	0.11348942667246	-0.48087242245674	65.000000000000	0.00000000000000
25.079999923706	0.11207589507103	-0.47944125533104	65.000000000000	0.00000000000000
25.090000152588	0.11066670715809	-0.47800266742706	65.000000000000	0.00000000000000
25.100000381470	0.10926203429699	-0.47655674815178	65.000000000000	0.00000000000000
25.110000610352	0.10786179453135	-0.47510352730751	65.000000000000	0.00000000000000
25.120000839233	0.10646627843380	-0.47364294528961	65.000000000000	0.00000000000000
25.129999160767	0.10507506877184	-0.47217509150505	65.000000000000	0.00000000000000
25.139999389648	0.10368879884481	-0.47069987654686	65.000000000000	0.00000000000000
25.149999618530	0.10230715572834	-0.46921741962433	65.000000000000	0.00000000000000
25.159999847412	0.10093031078577	-0.46772769093513	65.000000000000	0.00000000000000
25.170000076294	0.099558204412460	-0.46623077988625	65.000000000000	0.00000000000000
25.180000305176	0.098191119730473	-0.46472659707069	65.000000000000	0.00000000000000
25.190000534058	0.096828863024712	-0.46321520209312	65.000000000000	0.00000000000000
25.200000762939	0.095471702516079	-0.46169662475586	65.000000000000	0.00000000000000
25.209999084473	0.094119474291801	-0.46017086505890	65.000000000000	0.00000000000000
25.219999313354	0.092772662639618	-0.45863795280457	65.000000000000	0.00000000000000
25.229999542236	0.091430880129337	-0.45709788799286	65.000000000000	0.00000000000000
25.239999771118	0.090093962848186	-0.45555081963539	65.000000000000	0.00000000000000
25.250000000000	0.088762819766998	-0.45399659872055	65.000000000000	0.00000000000000
25.260000228882	0.087436854839325	-0.45243528485298	65.000000000000	0.00000000000000
25.270000457764	0.086116112768650	-0.45086699724197	65.000000000000	0.00000000000000
25.280000686646	0.084801070392132	-0.44929164648056	65.000000000000	0.00000000000000
25.290000915527	0.083491563796997	-0.44770932197571	65.000000000000	0.00000000000000
25.299999237061	0.082187429070473	-0.44612002372742	65.000000000000	0.00000000000000
25.309999465942	0.080889128148556	-0.44452381134033	65.000000000000	0.00000000000000
25.319999694824	0.079596303403378	-0.44292068481445	65.000000000000	0.00000000000000
25.329999923706	0.078309401869774	-0.44131064414978	65.000000000000	0.00000000000000
25.340000152588	0.077028274536133	-0.43969374895096	65.000000000000	0.00000000000000
25.350000381470	0.075752966105938	-0.43806999921799	65.000000000000	0.00000000000000
25.360000610352	0.074483312666416	-0.43643957376480	65.000000000000	0.00000000000000
25.370000839233	0.073219783604145	-0.43480226397514	65.000000000000	0.00000000000000
25.379999160767	0.071962416172028	-0.43315827846527	65.000000000000	0.00000000000000
25.389999389648	0.070710837841034	-0.43150755763054	65.000000000000	0.00000000000000
25.399999618530	0.069465525448322	-0.42985010147095	65.000000000000	0.00000000000000
25.409999847412	0.068226307630539	-0.42818611860275	65.000000000000	0.00000000000000
25.420000076294	0.066993430256844	-0.42651543021202	65.000000000000	0.00000000000000
25.430000305176	0.065766751766205	-0.42483818531036	65.000000000000	0.00000000000000
