#Parameters = {d=0.175; l2=3.5; lambda=7; r=0.023583}
#"Frequency / GHz"	"S1,1 (lambda=7) [Re]"	"S1,1 (lambda=7) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#-----------------------------------------------------------------------------------------------
25.420000076294	0.84518599510193	-0.45877856016159	65.000000000000	0.00000000000000
25.430000305176	0.84489321708679	-0.45910373330116	65.000000000000	0.00000000000000
25.440000534058	0.84459966421127	-0.45942908525467	65.000000000000	0.00000000000000
25.450000762939	0.84430563449860	-0.45975458621979	65.000000000000	0.00000000000000
25.459999084473	0.84401094913483	-0.46008023619652	65.000000000000	0.00000000000000
25.469999313354	0.84371560811996	-0.46040597558022	65.000000000000	0.00000000000000
25.479999542236	0.84341967105865	-0.46073195338249	65.000000000000	0.00000000000000
25.489999771118	0.84312313795090	-0.46105805039406	65.000000000000	0.00000000000000
25.500000000000	0.84282588958740	-0.46138423681259	65.000000000000	0.00000000000000
25.510000228882	0.84252804517746	-0.46171057224274	65.000000000000	0.00000000000000
25.520000457764	0.84222966432571	-0.46203714609146	65.000000000000	0.00000000000000
25.530000686646	0.84193050861359	-0.46236374974251	65.000000000000	0.00000000000000
25.540000915527	0.84163087606430	-0.46269056200981	65.000000000000	0.00000000000000
25.549999237061	0.84133052825928	-0.46301743388176	65.000000000000	0.00000000000000
25.559999465942	0.84102970361710	-0.46334442496300	65.000000000000	0.00000000000000
25.569999694824	0.84072816371918	-0.46367165446281	65.000000000000	0.00000000000000
25.579999923706	0.84042584896088	-0.46399897336960	65.000000000000	0.00000000000000
25.590000152588	0.84012299776077	-0.46432641148567	65.000000000000	0.00000000000000
25.600000381470	0.83981943130493	-0.46465429663658	65.000000000000	0.00000000000000
25.610000610352	0.83951514959335	-0.46498227119446	65.000000000000	0.00000000000000
25.620000839233	0.83921051025391	-0.46530994772911	65.000000000000	0.00000000000000
25.629999160767	0.83890497684479	-0.46563801169395	65.000000000000	0.00000000000000
25.639999389648	0.83859914541245	-0.46596583724022	65.000000000000	0.00000000000000
25.649999618530	0.83829218149185	-0.46629449725151	65.000000000000	0.00000000000000
25.659999847412	0.83798491954803	-0.46662282943726	65.000000000000	0.00000000000000
25.670000076294	0.83767694234848	-0.46695122122765	65.000000000000	0.00000000000000
25.680000305176	0.83736801147461	-0.46728050708771	65.000000000000	0.00000000000000
25.690000534058	0.83705884218216	-0.46760901808739	65.000000000000	0.00000000000000
25.700000762939	0.83674883842468	-0.46793800592422	65.000000000000	0.00000000000000
25.709999084473	0.83643823862076	-0.46826705336571	65.000000000000	0.00000000000000
25.719999313354	0.83612680435181	-0.46859660744667	65.000000000000	0.00000000000000
25.729999542236	0.83581519126892	-0.46892541646957	65.000000000000	0.00000000000000
25.739999771118	0.83550244569778	-0.46925503015518	65.000000000000	0.00000000000000
25.750000000000	0.83518922328949	-0.46958476305008	65.000000000000	0.00000000000000
25.760000228882	0.83487504720688	-0.46991488337517	65.000000000000	0.00000000000000
25.770000457764	0.83456045389175	-0.47024473547935	65.000000000000	0.00000000000000
25.780000686646	0.83424532413483	-0.47057458758354	65.000000000000	0.00000000000000
25.790000915527	0.83392924070358	-0.47090464830399	65.000000000000	0.00000000000000
25.799999237061	0.83361274003983	-0.47123488783836	65.000000000000	0.00000000000000
25.809999465942	0.83329540491104	-0.47156533598900	65.000000000000	0.00000000000000
25.819999694824	0.83297759294510	-0.47189587354660	65.000000000000	0.00000000000000
25.829999923706	0.83265894651413	-0.47222653031349	65.000000000000	0.00000000000000
25.840000152588	0.83233964443207	-0.47255733609200	65.000000000000	0.00000000000000
25.850000381470	0.83201968669891	-0.47288826107979	65.000000000000	0.00000000000000
25.860000610352	0.83169901371002	-0.47321933507919	65.000000000000	0.00000000000000
25.870000839233	0.83137762546539	-0.47355046868324	65.000000000000	0.00000000000000
25.879999160767	0.83105564117432	-0.47388175129890	65.000000000000	0.00000000000000
25.889999389648	0.83073300123215	-0.47421315312386	65.000000000000	0.00000000000000
25.899999618530	0.83040958642960	-0.47454467415810	65.000000000000	0.00000000000000
25.909999847412	0.83008545637131	-0.47487637400627	65.000000000000	0.00000000000000
25.920000076294	0.82976073026657	-0.47520813345909	65.000000000000	0.00000000000000
25.930000305176	0.82943528890610	-0.47554004192352	65.000000000000	0.00000000000000
25.940000534058	0.82910925149918	-0.47587203979492	65.000000000000	0.00000000000000
25.950000762939	0.82878237962723	-0.47620418667793	65.000000000000	0.00000000000000
25.959999084473	0.82845491170883	-0.47653639316559	65.000000000000	0.00000000000000
25.969999313354	0.82812660932541	-0.47686880826950	65.000000000000	0.00000000000000
25.979999542236	0.82779777050018	-0.47720128297806	65.000000000000	0.00000000000000
25.989999771118	0.82746815681458	-0.47753390669823	65.000000000000	0.00000000000000
26.000000000000	0.82713788747787	-0.47786661982536	65.000000000000	0.00000000000000
26.010000228882	0.82680684328079	-0.47819948196411	65.000000000000	0.00000000000000
26.020000457764	0.82647520303726	-0.47853237390518	65.000000000000	0.00000000000000
26.030000686646	0.82614266872406	-0.47886547446251	65.000000000000	0.00000000000000
26.040000915527	0.82580959796906	-0.47919866442680	65.000000000000	0.00000000000000
26.049999237061	0.82547575235367	-0.47953197360039	65.000000000000	0.00000000000000
26.059999465942	0.82514119148254	-0.47986534237862	65.000000000000	0.00000000000000
26.069999694824	0.82480591535568	-0.48019886016846	65.000000000000	0.00000000000000
26.079999923706	0.82446998357773	-0.48053249716759	65.000000000000	0.00000000000000
26.090000152588	0.82413327693939	-0.48086625337601	65.000000000000	0.00000000000000
26.100000381470	0.82379585504532	-0.48120006918907	65.000000000000	0.00000000000000
26.110000610352	0.82345771789551	-0.48153406381607	65.000000000000	0.00000000000000
26.120000839233	0.82311892509460	-0.48186811804771	65.000000000000	0.00000000000000
26.129999160767	0.82277935743332	-0.48220223188400	65.000000000000	0.00000000000000
26.139999389648	0.82243913412094	-0.48253652453423	65.000000000000	0.00000000000000
26.149999618530	0.82209813594818	-0.48287096619606	65.000000000000	0.00000000000000
26.159999847412	0.82175630331039	-0.48320543766022	65.000000000000	0.00000000000000
26.170000076294	0.82141387462616	-0.48354005813599	65.000000000000	0.00000000000000
26.180000305176	0.82107073068619	-0.48387467861176	65.000000000000	0.00000000000000
26.190000534058	0.82072675228119	-0.48420950770378	65.000000000000	0.00000000000000
26.200000762939	0.82038211822510	-0.48454436659813	65.000000000000	0.00000000000000
26.209999084473	0.82003664970398	-0.48487940430641	65.000000000000	0.00000000000000
26.219999313354	0.81969058513641	-0.48521450161934	65.000000000000	0.00000000000000
26.229999542236	0.81934368610382	-0.48554971814156	65.000000000000	0.00000000000000
26.239999771118	0.81899613142014	-0.48588502407074	65.000000000000	0.00000000000000
26.250000000000	0.81864780187607	-0.48622041940689	65.000000000000	0.00000000000000
26.260000228882	0.81829869747162	-0.48655590415001	65.000000000000	0.00000000000000
26.270000457764	0.81794893741608	-0.48689147830009	65.000000000000	0.00000000000000
26.280000686646	0.81759822368622	-0.48722720146179	65.000000000000	0.00000000000000
26.290000915527	0.81724691390991	-0.48756295442581	65.000000000000	0.00000000000000
26.299999237061	0.81689482927322	-0.48789882659912	65.000000000000	0.00000000000000
26.309999465942	0.81654202938080	-0.48823484778404	65.000000000000	0.00000000000000
26.319999694824	0.81618839502335	-0.48857092857361	65.000000000000	0.00000000000000
26.329999923706	0.81583416461945	-0.48890709877014	65.000000000000	0.00000000000000
26.340000152588	0.81547904014587	-0.48924326896667	65.000000000000	0.00000000000000
26.350000381470	0.81512320041656	-0.48957964777946	65.000000000000	0.00000000000000
26.360000610352	0.81476658582687	-0.48991602659225	65.000000000000	0.00000000000000
26.370000839233	0.81440913677216	-0.49025264382362	65.000000000000	0.00000000000000
26.379999160767	0.81405091285706	-0.49058920145035	65.000000000000	0.00000000000000
26.389999389648	0.81369209289551	-0.49092593789101	65.000000000000	0.00000000000000
26.399999618530	0.81333237886429	-0.49126267433167	65.000000000000	0.00000000000000
26.409999847412	0.81297188997269	-0.49159955978394	65.000000000000	0.00000000000000
26.420000076294	0.81261074542999	-0.49193653464317	65.000000000000	0.00000000000000
26.430000305176	0.81224876642227	-0.49227353930473	65.000000000000	0.00000000000000
26.440000534058	0.81188601255417	-0.49261063337326	65.000000000000	0.00000000000000
26.450000762939	0.81152254343033	-0.49294787645340	65.000000000000	0.00000000000000
26.459999084473	0.81115812063217	-0.49328508973122	65.000000000000	0.00000000000000
26.469999313354	0.81079298257828	-0.49362251162529	65.000000000000	0.00000000000000
26.479999542236	0.81042712926865	-0.49395990371704	65.000000000000	0.00000000000000
26.489999771118	0.81006044149399	-0.49429750442505	65.000000000000	0.00000000000000
26.500000000000	0.80969315767288	-0.49463501572609	65.000000000000	0.00000000000000
26.510000228882	0.80932486057281	-0.49497270584106	65.000000000000	0.00000000000000
26.520000457764	0.80895572900772	-0.49531048536301	65.000000000000	0.00000000000000
26.530000686646	0.80858594179153	-0.49564829468727	65.000000000000	0.00000000000000
26.540000915527	0.80821543931961	-0.49598616361618	65.000000000000	0.00000000000000
26.549999237061	0.80784398317337	-0.49632412195206	65.000000000000	0.00000000000000
26.559999465942	0.80747187137604	-0.49666216969490	65.000000000000	0.00000000000000
26.569999694824	0.80709874629974	-0.49700027704239	65.000000000000	0.00000000000000
26.579999923706	0.80672496557236	-0.49733844399452	65.000000000000	0.00000000000000
26.590000152588	0.80635035037994	-0.49767673015594	65.000000000000	0.00000000000000
26.600000381470	0.80597496032715	-0.49801504611969	65.000000000000	0.00000000000000
26.610000610352	0.80559873580933	-0.49835345149040	65.000000000000	0.00000000000000
26.620000839233	0.80522185564041	-0.49869185686111	65.000000000000	0.00000000000000
26.629999160767	0.80484402179718	-0.49903041124344	65.000000000000	0.00000000000000
26.639999389648	0.80446535348892	-0.49936902523041	65.000000000000	0.00000000000000
26.649999618530	0.80408591032028	-0.49970763921738	65.000000000000	0.00000000000000
26.659999847412	0.80370563268661	-0.50004631280899	65.000000000000	0.00000000000000
26.670000076294	0.80332463979721	-0.50038504600525	65.000000000000	0.00000000000000
26.680000305176	0.80294269323349	-0.50072395801544	65.000000000000	0.00000000000000
26.690000534058	0.80256003141403	-0.50106275081635	65.000000000000	0.00000000000000
26.700000762939	0.80217653512955	-0.50140172243118	65.000000000000	0.00000000000000
26.709999084473	0.80179214477539	-0.50174075365067	65.000000000000	0.00000000000000
26.719999313354	0.80140686035156	-0.50207978487015	65.000000000000	0.00000000000000
26.729999542236	0.80102086067200	-0.50241887569427	65.000000000000	0.00000000000000
26.739999771118	0.80063414573669	-0.50275808572769	65.000000000000	0.00000000000000
26.750000000000	0.80024635791779	-0.50309729576111	65.000000000000	0.00000000000000
26.760000228882	0.79985791444778	-0.50343656539917	65.000000000000	0.00000000000000
26.770000457764	0.79946863651276	-0.50377595424652	65.000000000000	0.00000000000000
26.780000686646	0.79907846450806	-0.50411528348923	65.000000000000	0.00000000000000
26.790000915527	0.79868745803833	-0.50445467233658	65.000000000000	0.00000000000000
26.799999237061	0.79829561710358	-0.50479418039322	65.000000000000	0.00000000000000
26.809999465942	0.79790300130844	-0.50513368844986	65.000000000000	0.00000000000000
26.819999694824	0.79750937223434	-0.50547325611115	65.000000000000	0.00000000000000
26.829999923706	0.79711502790451	-0.50581282377243	65.000000000000	0.00000000000000
26.840000152588	0.79671967029572	-0.50615239143372	65.000000000000	0.00000000000000
26.850000381470	0.79632371664047	-0.50649219751358	65.000000000000	0.00000000000000
26.860000610352	0.79592674970627	-0.50683182477951	65.000000000000	0.00000000000000
26.870000839233	0.79552900791168	-0.50717163085938	65.000000000000	0.00000000000000
26.879999160767	0.79513031244278	-0.50751143693924	65.000000000000	0.00000000000000
26.889999389648	0.79473078250885	-0.50785124301910	65.000000000000	0.00000000000000
26.899999618530	0.79433053731918	-0.50819110870361	65.000000000000	0.00000000000000
26.909999847412	0.79392927885056	-0.50853109359741	65.000000000000	0.00000000000000
26.920000076294	0.79352730512619	-0.50887101888657	65.000000000000	0.00000000000000
26.930000305176	0.79312425851822	-0.50921100378036	65.000000000000	0.00000000000000
26.940000534058	0.79272061586380	-0.50955104827881	65.000000000000	0.00000000000000
26.950000762939	0.79231584072113	-0.50989103317261	65.000000000000	0.00000000000000
26.959999084473	0.79191035032272	-0.51023107767105	65.000000000000	0.00000000000000
26.969999313354	0.79150396585464	-0.51057118177414	65.000000000000	0.00000000000000
26.979999542236	0.79109656810760	-0.51091128587723	65.000000000000	0.00000000000000
26.989999771118	0.79068845510483	-0.51125150918961	65.000000000000	0.00000000000000
27.000000000000	0.79027938842773	-0.51159155368805	65.000000000000	0.00000000000000
27.010000228882	0.78986948728561	-0.51193183660507	65.000000000000	0.00000000000000
27.020000457764	0.78945875167847	-0.51227200031281	65.000000000000	0.00000000000000
27.030000686646	0.78904688358307	-0.51261222362518	65.000000000000	0.00000000000000
27.040000915527	0.78863435983658	-0.51295250654221	65.000000000000	0.00000000000000
27.049999237061	0.78822088241577	-0.51329278945923	65.000000000000	0.00000000000000
27.059999465942	0.78780657052994	-0.51363307237625	65.000000000000	0.00000000000000
27.069999694824	0.78739130496979	-0.51397335529327	65.000000000000	0.00000000000000
27.079999923706	0.78697514533997	-0.51431369781494	65.000000000000	0.00000000000000
27.090000152588	0.78655809164047	-0.51465398073196	65.000000000000	0.00000000000000
27.100000381470	0.78614020347595	-0.51499426364899	65.000000000000	0.00000000000000
27.110000610352	0.78572136163712	-0.51533466577530	65.000000000000	0.00000000000000
27.120000839233	0.78530156612396	-0.51567500829697	65.000000000000	0.00000000000000
27.129999160767	0.78488099575043	-0.51601541042328	65.000000000000	0.00000000000000
27.139999389648	0.78445941209793	-0.51635575294495	65.000000000000	0.00000000000000
27.149999618530	0.78403693437576	-0.51669609546661	65.000000000000	0.00000000000000
27.159999847412	0.78361350297928	-0.51703643798828	65.000000000000	0.00000000000000
27.170000076294	0.78318935632706	-0.51737689971924	65.000000000000	0.00000000000000
27.180000305176	0.78276407718658	-0.51771724224091	65.000000000000	0.00000000000000
27.190000534058	0.78233796358109	-0.51805758476257	65.000000000000	0.00000000000000
27.200000762939	0.78191107511520	-0.51839798688889	65.000000000000	0.00000000000000
27.209999084473	0.78148311376572	-0.51873832941055	65.000000000000	0.00000000000000
27.219999313354	0.78105413913727	-0.51907873153687	65.000000000000	0.00000000000000
27.229999542236	0.78062433004379	-0.51941901445389	65.000000000000	0.00000000000000
27.239999771118	0.78019368648529	-0.51975941658020	65.000000000000	0.00000000000000
27.250000000000	0.77976202964783	-0.52009975910187	65.000000000000	0.00000000000000
27.260000228882	0.77932941913605	-0.52044004201889	65.000000000000	0.00000000000000
27.270000457764	0.77889603376389	-0.52078038454056	65.000000000000	0.00000000000000
27.280000686646	0.77846145629883	-0.52112066745758	65.000000000000	0.00000000000000
27.290000915527	0.77802616357803	-0.52146089076996	65.000000000000	0.00000000000000
27.299999237061	0.77758979797363	-0.52180117368698	65.000000000000	0.00000000000000
27.309999465942	0.77715259790421	-0.52214139699936	65.000000000000	0.00000000000000
27.319999694824	0.77671438455582	-0.52248167991638	65.000000000000	0.00000000000000
27.329999923706	0.77627533674240	-0.52282184362411	65.000000000000	0.00000000000000
27.340000152588	0.77583521604538	-0.52316200733185	65.000000000000	0.00000000000000
27.350000381470	0.77539414167404	-0.52350217103958	65.000000000000	0.00000000000000
27.360000610352	0.77495217323303	-0.52384227514267	65.000000000000	0.00000000000000
27.370000839233	0.77450919151306	-0.52418237924576	65.000000000000	0.00000000000000
27.379999160767	0.77406525611877	-0.52452248334885	65.000000000000	0.00000000000000
27.389999389648	0.77362048625946	-0.52486246824265	65.000000000000	0.00000000000000
27.399999618530	0.77317464351654	-0.52520251274109	65.000000000000	0.00000000000000
27.409999847412	0.77272784709930	-0.52554243803024	65.000000000000	0.00000000000000
27.420000076294	0.77228015661240	-0.52588236331940	65.000000000000	0.00000000000000
27.430000305176	0.77183145284653	-0.52622228860855	65.000000000000	0.00000000000000
27.440000534058	0.77138173580170	-0.52656215429306	65.000000000000	0.00000000000000
27.450000762939	0.77093118429184	-0.52690190076828	65.000000000000	0.00000000000000
27.459999084473	0.77047944068909	-0.52724170684814	65.000000000000	0.00000000000000
27.469999313354	0.77002698183060	-0.52758139371872	65.000000000000	0.00000000000000
27.479999542236	0.76957333087921	-0.52792114019394	65.000000000000	0.00000000000000
27.489999771118	0.76911884546280	-0.52826070785522	65.000000000000	0.00000000000000
27.500000000000	0.76866340637207	-0.52860033512115	65.000000000000	0.00000000000000
27.510000228882	0.76820683479309	-0.52893990278244	65.000000000000	0.00000000000000
27.520000457764	0.76774942874908	-0.52927935123444	65.000000000000	0.00000000000000
27.530000686646	0.76729100942612	-0.52961879968643	65.000000000000	0.00000000000000
27.540000915527	0.76683157682419	-0.52995812892914	65.000000000000	0.00000000000000
27.549999237061	0.76637113094330	-0.53029745817184	65.000000000000	0.00000000000000
27.559999465942	0.76590973138809	-0.53063672780991	65.000000000000	0.00000000000000
27.569999694824	0.76544731855392	-0.53097587823868	65.000000000000	0.00000000000000
27.579999923706	0.76498389244080	-0.53131502866745	65.000000000000	0.00000000000000
27.590000152588	0.76451945304871	-0.53165405988693	65.000000000000	0.00000000000000
27.600000381470	0.76405405998230	-0.53199309110641	65.000000000000	0.00000000000000
27.610000610352	0.76358765363693	-0.53233206272125	65.000000000000	0.00000000000000
27.620000839233	0.76312029361725	-0.53267091512680	65.000000000000	0.00000000000000
27.629999160767	0.76265168190002	-0.53300964832306	65.000000000000	0.00000000000000
27.639999389648	0.76218235492706	-0.53334838151932	65.000000000000	0.00000000000000
27.649999618530	0.76171195507050	-0.53368699550629	65.000000000000	0.00000000000000
27.659999847412	0.76124054193497	-0.53402560949326	65.000000000000	0.00000000000000
27.670000076294	0.76076799631119	-0.53436410427094	65.000000000000	0.00000000000000
27.680000305176	0.76029455661774	-0.53470247983932	65.000000000000	0.00000000000000
27.690000534058	0.75981998443604	-0.53504079580307	65.000000000000	0.00000000000000
27.700000762939	0.75934439897537	-0.53537905216217	65.000000000000	0.00000000000000
27.709999084473	0.75886791944504	-0.53571712970734	65.000000000000	0.00000000000000
27.719999313354	0.75839042663574	-0.53605520725250	65.000000000000	0.00000000000000
27.729999542236	0.75791174173355	-0.53639322519302	65.000000000000	0.00000000000000
27.739999771118	0.75743210315704	-0.53673106431961	65.000000000000	0.00000000000000
27.750000000000	0.75695151090622	-0.53706890344620	65.000000000000	0.00000000000000
27.760000228882	0.75646972656250	-0.53740650415421	65.000000000000	0.00000000000000
27.770000457764	0.75598704814911	-0.53774410486221	65.000000000000	0.00000000000000
27.780000686646	0.75550323724747	-0.53808164596558	65.000000000000	0.00000000000000
27.790000915527	0.75501841306686	-0.53841906785965	65.000000000000	0.00000000000000
27.799999237061	0.75453263521194	-0.53875625133514	65.000000000000	0.00000000000000
27.809999465942	0.75404572486877	-0.53909349441528	65.000000000000	0.00000000000000
27.819999694824	0.75355768203735	-0.53943055868149	65.000000000000	0.00000000000000
27.829999923706	0.75306868553162	-0.53976750373840	65.000000000000	0.00000000000000
27.840000152588	0.75257867574692	-0.54010432958603	65.000000000000	0.00000000000000
27.850000381470	0.75208753347397	-0.54044103622437	65.000000000000	0.00000000000000
27.860000610352	0.75159537792206	-0.54077768325806	65.000000000000	0.00000000000000
27.870000839233	0.75110208988190	-0.54111415147781	65.000000000000	0.00000000000000
27.879999160767	0.75060784816742	-0.54145056009293	65.000000000000	0.00000000000000
27.889999389648	0.75011253356934	-0.54178684949875	65.000000000000	0.00000000000000
27.899999618530	0.74961614608765	-0.54212296009064	65.000000000000	0.00000000000000
27.909999847412	0.74911862611771	-0.54245895147324	65.000000000000	0.00000000000000
27.920000076294	0.74862009286880	-0.54279482364655	65.000000000000	0.00000000000000
27.930000305176	0.74812060594559	-0.54313057661057	65.000000000000	0.00000000000000
27.940000534058	0.74761980772018	-0.54346626996994	65.000000000000	0.00000000000000
27.950000762939	0.74711805582047	-0.54380166530609	65.000000000000	0.00000000000000
27.959999084473	0.74661523103714	-0.54413694143295	65.000000000000	0.00000000000000
27.969999313354	0.74611133337021	-0.54447227716446	65.000000000000	0.00000000000000
27.979999542236	0.74560642242432	-0.54480725526810	65.000000000000	0.00000000000000
27.989999771118	0.74510037899017	-0.54514223337173	65.000000000000	0.00000000000000
28.000000000000	0.74459308385849	-0.54547697305679	65.000000000000	0.00000000000000
28.010000228882	0.74408489465714	-0.54581159353256	65.000000000000	0.00000000000000
28.020000457764	0.74357545375824	-0.54614603519440	65.000000000000	0.00000000000000
28.030000686646	0.74306505918503	-0.54648035764694	65.000000000000	0.00000000000000
28.040000915527	0.74255353212357	-0.54681450128555	65.000000000000	0.00000000000000
28.049999237061	0.74204093217850	-0.54714858531952	65.000000000000	0.00000000000000
28.059999465942	0.74152719974518	-0.54748237133026	65.000000000000	0.00000000000000
28.069999694824	0.74101239442825	-0.54781609773636	65.000000000000	0.00000000000000
28.079999923706	0.74049645662308	-0.54814964532852	65.000000000000	0.00000000000000
28.090000152588	0.73997944593430	-0.54848295450211	65.000000000000	0.00000000000000
28.100000381470	0.73946136236191	-0.54881620407104	65.000000000000	0.00000000000000
28.110000610352	0.73894214630127	-0.54914915561676	65.000000000000	0.00000000000000
28.120000839233	0.73842167854309	-0.54948204755783	65.000000000000	0.00000000000000
28.129999160767	0.73790013790131	-0.54981470108032	65.000000000000	0.00000000000000
28.139999389648	0.73737752437592	-0.55014717578888	65.000000000000	0.00000000000000
28.149999618530	0.73685383796692	-0.55047947168350	65.000000000000	0.00000000000000
28.159999847412	0.73632907867432	-0.55081158876419	65.000000000000	0.00000000000000
28.170000076294	0.73580306768417	-0.55114358663559	65.000000000000	0.00000000000000
28.180000305176	0.73527598381042	-0.55147534608841	65.000000000000	0.00000000000000
28.190000534058	0.73474782705307	-0.55180692672729	65.000000000000	0.00000000000000
28.200000762939	0.73421847820282	-0.55213826894760	65.000000000000	0.00000000000000
28.209999084473	0.73368805646896	-0.55246949195862	65.000000000000	0.00000000000000
28.219999313354	0.73315638303757	-0.55280047655106	65.000000000000	0.00000000000000
28.229999542236	0.73262363672256	-0.55313122272491	65.000000000000	0.00000000000000
28.239999771118	0.73208975791931	-0.55346184968948	65.000000000000	0.00000000000000
28.250000000000	0.73155468702316	-0.55379217863083	65.000000000000	0.00000000000000
28.260000228882	0.73101854324341	-0.55412238836288	65.000000000000	0.00000000000000
28.270000457764	0.73048126697540	-0.55445235967636	65.000000000000	0.00000000000000
28.280000686646	0.72994291782379	-0.55478203296661	65.000000000000	0.00000000000000
28.290000915527	0.72940313816071	-0.55511164665222	65.000000000000	0.00000000000000
28.299999237061	0.72886240482330	-0.55544096231461	65.000000000000	0.00000000000000
28.309999465942	0.72832083702087	-0.55576986074448	65.000000000000	0.00000000000000
28.319999694824	0.72777771949768	-0.55609875917435	65.000000000000	0.00000000000000
28.329999923706	0.72723346948624	-0.55642747879028	65.000000000000	0.00000000000000
28.340000152588	0.72668796777725	-0.55675595998764	65.000000000000	0.00000000000000
28.350000381470	0.72614163160324	-0.55708396434784	65.000000000000	0.00000000000000
28.360000610352	0.72559374570847	-0.55741208791733	65.000000000000	0.00000000000000
28.370000839233	0.72504472732544	-0.55773997306824	65.000000000000	0.00000000000000
28.379999160767	0.72449481487274	-0.55806738138199	65.000000000000	0.00000000000000
28.389999389648	0.72394335269928	-0.55839484930038	65.000000000000	0.00000000000000
28.399999618530	0.72339129447937	-0.55872148275375	65.000000000000	0.00000000000000
28.409999847412	0.72283744812012	-0.55904859304428	65.000000000000	0.00000000000000
28.420000076294	0.72228300571442	-0.55937474966049	65.000000000000	0.00000000000000
28.430000305176	0.72172701358795	-0.55970102548599	65.000000000000	0.00000000000000
28.440000534058	0.72116982936859	-0.56002706289291	65.000000000000	0.00000000000000
28.450000762939	0.72061151266098	-0.56035292148590	65.000000000000	0.00000000000000
28.459999084473	0.72005224227905	-0.56067818403244	65.000000000000	0.00000000000000
28.469999313354	0.71949142217636	-0.56100356578827	65.000000000000	0.00000000000000
28.479999542236	0.71892946958542	-0.56132864952087	65.000000000000	0.00000000000000
28.489999771118	0.71836656332016	-0.56165313720703	65.000000000000	0.00000000000000
28.500000000000	0.71780240535736	-0.56197738647461	65.000000000000	0.00000000000000
28.510000228882	0.71723675727844	-0.56230181455612	65.000000000000	0.00000000000000
