,Lambda,MSE,MSE_formula
183,10.678391959799,9.543881887012225e-06,9.543881887012233e-06
184,10.698492462312,7.87828879303208e-06,7.878288793032092e-06
185,10.718592964824,6.513099368696047e-06,6.5130993686960466e-06
186,10.738693467337,5.502782161983409e-06,5.502782161983407e-06
187,10.758793969849,4.8765152739269205e-06,4.876515273926923e-06
188,10.778894472362,4.666157393436434e-06,4.666157393436435e-06
189,10.798994974874,4.845008016290613e-06,4.845008016290614e-06
190,10.819095477387,5.401695742190003e-06,5.401695742190001e-06
191,10.839195979899,6.2749896812616716e-06,6.27498968126167e-06
192,10.859296482412,7.490189716631923e-06,7.490189716631923e-06
193,10.879396984925,9.155788928376754e-06,9.15578892837676e-06
194,10.899497487437,1.1595746419374053e-05,1.1595746419374066e-05
195,10.91959798995,1.5334249528681774e-05,1.5334249528681757e-05
196,10.939698492462,2.152019220819181e-05,2.152019220819178e-05
197,10.959798994975,3.205832863419652e-05,3.205832863419656e-05
198,10.979899497487,5.001383075524497e-05,5.001383075524503e-05
199,11.0,8.027251178008853e-05,8.027251178008858e-05
