,Lambda,MSE,MSE_formula
165,10.316582914573,1.9734000816120095e-05,1.973400081612008e-05
166,10.336683417085,2.1830739360164404e-05,2.183073936016441e-05
167,10.356783919598,2.3899547368231164e-05,2.389954736823115e-05
168,10.376884422111,2.581098979152078e-05,2.581098979152075e-05
169,10.396984924623,2.7700535359722817e-05,2.7700535359722823e-05
170,10.417085427136,2.938035336780302e-05,2.9380353367803023e-05
171,10.437185929648,3.0835766173138556e-05,3.083576617313854e-05
172,10.457286432161,3.195467763009423e-05,3.1954677630094275e-05
173,10.477386934673,3.273412426465437e-05,3.2734124264654314e-05
174,10.497487437186,3.2977643599104606e-05,3.297764359910455e-05
175,10.517587939698,3.282328754641573e-05,3.2823287546415715e-05
176,10.537688442211,3.219167013000015e-05,3.219167013000013e-05
177,10.557788944724,3.10896672899653e-05,3.1089667289965295e-05
178,10.577889447236,2.955087734880437e-05,2.9550877348804355e-05
179,10.597989949749,2.748259720269097e-05,2.7482597202690944e-05
180,10.618090452261,2.5174401677435328e-05,2.5174401677435345e-05
181,10.638190954774,2.2666903070807234e-05,2.266690307080722e-05
182,10.658291457286,2.0060796280734564e-05,2.0060796280734534e-05
183,10.678391959799,1.7402177314986577e-05,1.740217731498656e-05
184,10.698492462312,1.4936416743773885e-05,1.4936416743773905e-05
185,10.718592964824,1.2690854125931978e-05,1.2690854125931976e-05
186,10.738693467337,1.0754046034101909e-05,1.0754046034101902e-05
187,10.758793969849,9.180688562173882e-06,9.180688562173896e-06
188,10.778894472362,8.06704849227205e-06,8.06704849227205e-06
189,10.798994974874,7.385828451199848e-06,7.385828451199853e-06
190,10.819095477387,7.12248497262181e-06,7.122484972621805e-06
191,10.839195979899,7.2077644204782085e-06,7.207764420478209e-06
192,10.859296482412,7.568634265322276e-06,7.568634265322274e-06
193,10.879396984925,8.147538966909495e-06,8.147538966909499e-06
194,10.899497487437,8.98163370847471e-06,8.981633708474721e-06
195,10.91959798995,1.0130627276753777e-05,1.013062727675378e-05
196,10.939698492462,1.2034530334060662e-05,1.203453033406064e-05
197,10.959798994975,1.55713123788174e-05,1.5571312378817414e-05
198,10.979899497487,2.227364524780757e-05,2.2273645247807603e-05
199,11.0,3.491560869813676e-05,3.4915608698136736e-05
