,Lambda,MSE,MSE_formula
120,9.4120603015075,2.6578811937954172e-05,2.657881193795416e-05
121,9.4321608040201,2.7570596517572756e-05,2.7570596517572712e-05
122,9.4522613065327,2.8552573809819372e-05,2.855257380981932e-05
123,9.4723618090452,2.941651132260708e-05,2.9416511322607093e-05
124,9.4924623115578,3.009315416847188e-05,3.0093154168471888e-05
125,9.5125628140704,3.059852744854094e-05,3.059852744854094e-05
126,9.5326633165829,3.0787375082419024e-05,3.078737508241903e-05
127,9.5527638190955,3.0905125690706144e-05,3.090512569070619e-05
128,9.572864321608,3.0831829746097484e-05,3.083182974609748e-05
129,9.5929648241206,3.0573351367938814e-05,3.057335136793882e-05
130,9.6130653266332,3.008209182507655e-05,3.0082091825076572e-05
131,9.6331658291457,2.9294747548068655e-05,2.9294747548068658e-05
132,9.6532663316583,2.8478743399443807e-05,2.8478743399443804e-05
133,9.6733668341709,2.744352961796892e-05,2.7443529617968924e-05
134,9.6934673366834,2.6309903545331055e-05,2.6309903545331072e-05
135,9.713567839196,2.5058241379214728e-05,2.5058241379214694e-05
136,9.7336683417085,2.363031996453916e-05,2.363031996453918e-05
137,9.7537688442211,2.2172879202018566e-05,2.2172879202018593e-05
138,9.7738693467337,2.0656080604610385e-05,2.0656080604610382e-05
139,9.7939698492462,1.9101826053591207e-05,1.9101826053591214e-05
140,9.8140703517588,1.731593586429382e-05,1.7315935864293812e-05
141,9.8341708542714,1.575321675639198e-05,1.5753216756391973e-05
142,9.8542713567839,1.4215704552028332e-05,1.421570455202835e-05
143,9.8743718592965,1.267752219375631e-05,1.267752219375632e-05
144,9.894472361809,1.1272414339949766e-05,1.1272414339949776e-05
145,9.9145728643216,9.962214113047127e-06,9.962214113047132e-06
146,9.9346733668342,8.735621326127133e-06,8.735621326127135e-06
147,9.9547738693467,7.679549448383869e-06,7.679549448383873e-06
148,9.9748743718593,6.770576090301359e-06,6.770576090301364e-06
149,9.9949748743719,6.018907331735345e-06,6.01890733173534e-06
150,10.015075376884,5.456918656006381e-06,5.456918656006382e-06
151,10.035175879397,5.083757412652301e-06,5.083757412652303e-06
152,10.05527638191,4.907991327195035e-06,4.9079913271950385e-06
153,10.075376884422,4.928444410977238e-06,4.928444410977242e-06
154,10.095477386935,5.167310829992442e-06,5.167310829992433e-06
155,10.115577889447,5.593844938082207e-06,5.593844938082204e-06
156,10.13567839196,6.2165444088691454e-06,6.216544408869145e-06
157,10.155778894472,7.046994486049709e-06,7.046994486049714e-06
158,10.175879396985,8.051483802281175e-06,8.051483802281179e-06
159,10.195979899497,9.194552258323735e-06,9.194552258323736e-06
160,10.21608040201,1.0495043435425743e-05,1.0495043435425731e-05
161,10.236180904523,1.1895592739761645e-05,1.1895592739761654e-05
162,10.256281407035,1.340241230703569e-05,1.3402412307035711e-05
163,10.276381909548,1.495649057653401e-05,1.4956490576534001e-05
164,10.29648241206,1.6543374890881014e-05,1.6543374890881004e-05
165,10.316582914573,1.8125656440065164e-05,1.812565644006517e-05
166,10.336683417085,1.966014241646576e-05,1.9660142416465758e-05
167,10.356783919598,2.1098091762895758e-05,2.1098091762895758e-05
168,10.376884422111,2.233443287544854e-05,2.233443287544854e-05
169,10.396984924623,2.3478937713491763e-05,2.347893771349177e-05
170,10.417085427136,2.437878936586961e-05,2.4378789365869618e-05
171,10.437185929648,2.502808103396147e-05,2.5028081033961484e-05
172,10.457286432161,2.535568230120106e-05,2.535568230120105e-05
173,10.477386934673,2.5349032454076296e-05,2.5349032454076296e-05
174,10.497487437186,2.4886011380852727e-05,2.4886011380852734e-05
175,10.517587939698,2.411807383630154e-05,2.4118073836301577e-05
176,10.537688442211,2.3025013876435334e-05,2.3025013876435354e-05
177,10.557788944724,2.158416443418821e-05,2.1584164434188188e-05
178,10.577889447236,1.9833995333023753e-05,1.983399533302374e-05
179,10.597989949749,1.778173314007876e-05,1.778173314007878e-05
180,10.618090452261,1.5691979039017452e-05,1.5691979039017442e-05
181,10.638190954774,1.3579447971657716e-05,1.3579447971657727e-05
182,10.658291457286,1.1524547804536103e-05,1.1524547804536091e-05
183,10.678391959799,9.570833026783992e-06,9.570833026783982e-06
184,10.698492462312,7.90209040886321e-06,7.902090408863206e-06
185,10.718592964824,6.560288759218968e-06,6.560288759218969e-06
186,10.738693467337,5.5674154155576305e-06,5.5674154155576365e-06
187,10.758793969849,4.95554564187493e-06,4.955545641874925e-06
188,10.778894472362,4.745041419082799e-06,4.745041419082799e-06
189,10.798994974874,4.909979293786327e-06,4.909979293786329e-06
190,10.819095477387,5.4523076048426685e-06,5.452307604842672e-06
191,10.839195979899,6.311269236178001e-06,6.311269236178005e-06
192,10.859296482412,7.511382858580292e-06,7.511382858580285e-06
193,10.879396984925,9.162269517214364e-06,9.16226951721438e-06
194,10.899497487437,1.158999392610066e-05,1.1589993926100659e-05
195,10.91959798995,1.5321988754948696e-05,1.532198875494868e-05
196,10.939698492462,2.1512096408910274e-05,2.1512096408910254e-05
197,10.959798994975,3.207633053226834e-05,3.2076330532268394e-05
198,10.979899497487,5.009175997709637e-05,5.009175997709636e-05
199,11.0,8.047440861693002e-05,8.047440861692998e-05
