,Lambda,MSE,MSE_formula
38,7.7638190954774,1.2917093507447836e-05,1.2917093507447831e-05
39,7.78391959799,1.108401817747929e-05,1.1084018177479295e-05
40,7.8040201005025,9.337873766439221e-06,9.337873766439225e-06
41,7.8241206030151,7.855230539220042e-06,7.85523053922004e-06
42,7.8442211055276,6.8216660305498346e-06,6.821666030549832e-06
43,7.8643216080402,6.361974026463134e-06,6.361974026463134e-06
44,7.8844221105528,6.411322982677051e-06,6.4113229826770475e-06
45,7.9045226130653,6.994818771329314e-06,6.9948187713293196e-06
46,7.9246231155779,8.067610507891351e-06,8.067610507891351e-06
47,7.9447236180905,9.65635330689195e-06,9.656353306891944e-06
48,7.964824120603,1.1541722058943554e-05,1.1541722058943554e-05
49,7.9849246231156,1.3731364890025423e-05,1.3731364890025428e-05
50,8.0050251256281,1.6133985437438274e-05,1.6133985437438277e-05
51,8.0251256281407,1.8669877069189167e-05,1.8669877069189174e-05
52,8.0452261306533,2.1250433038033446e-05,2.1250433038033446e-05
53,8.0653266331658,2.3815286814513493e-05,2.3815286814513493e-05
54,8.0854271356784,2.6247580283791743e-05,2.6247580283791746e-05
55,8.105527638191,2.8516563752212348e-05,2.8516563752212338e-05
56,8.1256281407035,3.053962755075506e-05,3.053962755075505e-05
57,8.1457286432161,3.229757061619099e-05,3.229757061619098e-05
58,8.1658291457286,3.375403787377896e-05,3.3754037873778945e-05
59,8.1859296482412,3.4889602724411156e-05,3.4889602724411156e-05
60,8.2060301507538,3.5703194856690794e-05,3.5703194856690794e-05
61,8.2261306532663,3.62088754518609e-05,3.620887545186089e-05
62,8.2462311557789,3.64208435775057e-05,3.642084357750568e-05
63,8.2663316582915,3.629432926082742e-05,3.629432926082741e-05
64,8.286432160804,3.6024982207163475e-05,3.6024982207163495e-05
65,8.3065326633166,3.553982627221193e-05,3.553982627221195e-05
66,8.3266331658291,3.4862070832838915e-05,3.4862070832838956e-05
67,8.3467336683417,3.4093680602991887e-05,3.409368060299188e-05
68,8.3668341708543,3.323367556509697e-05,3.323367556509695e-05
69,8.3869346733668,3.219193099822722e-05,3.219193099822722e-05
70,8.4070351758794,3.124984384667243e-05,3.124984384667242e-05
71,8.427135678392,3.0312809781618707e-05,3.031280978161871e-05
72,8.4472361809045,2.940111623755317e-05,2.9401116237553164e-05
73,8.4673366834171,2.853796323702032e-05,2.8537963237020323e-05
74,8.4874371859296,2.761073369108862e-05,2.7610733691088635e-05
75,8.5075376884422,2.688528615670134e-05,2.688528615670134e-05
76,8.5276381909548,2.6232452473105735e-05,2.623245247310574e-05
77,8.5477386934673,2.563047478786516e-05,2.563047478786517e-05
78,8.5678391959799,2.5012392392158825e-05,2.501239239215882e-05
79,8.5879396984925,2.4550808295393637e-05,2.4550808295393644e-05
80,8.608040201005,2.409733909907043e-05,2.4097339099070444e-05
81,8.6281407035176,2.396153390804296e-05,2.3961533908042963e-05
82,8.6482412060301,2.362085158709651e-05,2.362085158709649e-05
83,8.6683417085427,2.327611733425788e-05,2.3276117334257885e-05
84,8.6884422110553,2.2825128831026365e-05,2.2825128831026358e-05
85,8.7085427135678,2.2439868172213817e-05,2.243986817221383e-05
86,8.7286432160804,2.2007663530390268e-05,2.2007663530390278e-05
87,8.748743718593,2.145287710501379e-05,2.145287710501379e-05
88,8.7688442211055,2.091349200077593e-05,2.0913492000775923e-05
89,8.7889447236181,2.0314108007713002e-05,2.0314108007712988e-05
90,8.8090452261307,1.9057865767039437e-05,1.905786576703946e-05
91,8.8291457286432,1.8349598884768488e-05,1.8349598884768495e-05
92,8.8492462311558,1.756448111220762e-05,1.7564481112207616e-05
93,8.8693467336683,1.678174805480391e-05,1.6781748054803916e-05
94,8.8894472361809,1.59531049662081e-05,1.5953104966208093e-05
95,8.9095477386935,1.5157871348774437e-05,1.5157871348774427e-05
96,8.929648241206,1.4302383202792558e-05,1.4302383202792556e-05
97,8.9497487437186,1.3608823647317019e-05,1.3608823647317017e-05
98,8.9698492462312,1.2907016938864559e-05,1.2907016938864557e-05
99,8.9899497487437,1.2234670805813888e-05,1.2234670805813894e-05
100,9.0100502512563,1.1990211992242818e-05,1.1990211992242823e-05
101,9.0301507537688,1.1530802045326875e-05,1.1530802045326868e-05
102,9.0502512562814,1.1184933141310314e-05,1.1184933141310304e-05
103,9.070351758794,1.0981264582741221e-05,1.0981264582741228e-05
104,9.0904522613065,1.0961380194753805e-05,1.0961380194753798e-05
105,9.1105527638191,1.109857908405816e-05,1.1098579084058164e-05
106,9.1306532663317,1.133419371515684e-05,1.1334193715156853e-05
107,9.1507537688442,1.1793813667084929e-05,1.1793813667084934e-05
108,9.1708542713568,1.2346809348368439e-05,1.2346809348368439e-05
109,9.1909547738693,1.3119895717993055e-05,1.3119895717993035e-05
110,9.2110552763819,1.4045478364945204e-05,1.4045478364945212e-05
111,9.2311557788945,1.500894826197547e-05,1.5008948261975452e-05
112,9.251256281407,1.6177591343827056e-05,1.6177591343827073e-05
113,9.2713567839196,1.7433732944403118e-05,1.7433732944403125e-05
114,9.2914572864322,1.8678721990625932e-05,1.8678721990625932e-05
115,9.3115577889447,2.0056734605079033e-05,2.0056734605079026e-05
116,9.3316582914573,2.1452050681600864e-05,2.145205068160086e-05
117,9.3517587939699,2.310826416584397e-05,2.310826416584398e-05
118,9.3718592964824,2.4358444976410387e-05,2.4358444976410407e-05
119,9.391959798995,2.5688307140650466e-05,2.568830714065046e-05
120,9.4120603015075,2.6915818532690147e-05,2.691581853269018e-05
121,9.4321608040201,2.7909969900926032e-05,2.7909969900926032e-05
122,9.4522613065327,2.8894946446776665e-05,2.889494644677667e-05
123,9.4723618090452,2.9754782478927373e-05,2.9754782478927383e-05
124,9.4924623115578,3.0422211363938566e-05,3.0422211363938566e-05
125,9.5125628140704,3.092309065236077e-05,3.092309065236075e-05
126,9.5326633165829,3.1093455961893e-05,3.109345596189298e-05
127,9.5527638190955,3.12022606070581e-05,3.1202260607058086e-05
128,9.572864321608,3.111039297983956e-05,3.111039297983952e-05
129,9.5929648241206,3.083175748962312e-05,3.083175748962316e-05
130,9.6130653266332,3.0325876652151515e-05,3.0325876652151525e-05
131,9.6331658291457,2.9518087419636896e-05,2.9518087419636885e-05
132,9.6532663316583,2.8684987943567153e-05,2.8684987943567153e-05
133,9.6733668341709,2.7631796254624963e-05,2.7631796254625007e-05
134,9.6934673366834,2.64840498247202e-05,2.6484049824720195e-05
135,9.713567839196,2.5215943582505748e-05,2.521594358250573e-05
136,9.7336683417085,2.3775623173524592e-05,2.377562317352462e-05
137,9.7537688442211,2.230913707436568e-05,2.230913707436571e-05
138,9.7738693467337,2.078361826000151e-05,2.078361826000153e-05
139,9.7939698492462,1.9223266115901212e-05,1.9223266115901205e-05
140,9.8140703517588,1.743322252366985e-05,1.7433222523669854e-05
141,9.8341708542714,1.587089270824276e-05,1.587089270824275e-05
142,9.8542713567839,1.432761300300334e-05,1.4327613003003339e-05
143,9.8743718592965,1.279275784023893e-05,1.2792757840238935e-05
144,9.894472361809,1.1385692458757564e-05,1.1385692458757555e-05
145,9.9145728643216,1.0076010666544453e-05,1.0076010666544457e-05
146,9.9346733668342,8.852366813955401e-06,8.8523668139554e-06
147,9.9547738693467,7.796224219374283e-06,7.796224219374272e-06
148,9.9748743718593,6.8902911737990155e-06,6.890291173799014e-06
149,9.9949748743719,6.135603575364532e-06,6.135603575364534e-06
150,10.015075376884,5.57595064821717e-06,5.575950648217158e-06
151,10.035175879397,5.20249720374961e-06,5.202497203749605e-06
152,10.05527638191,5.023861457683284e-06,5.02386145768328e-06
153,10.075376884422,5.044578853166656e-06,5.044578853166653e-06
154,10.095477386935,5.281504299636637e-06,5.28150429963664e-06
155,10.115577889447,5.705998616262495e-06,5.7059986162624965e-06
156,10.13567839196,6.3273423737527944e-06,6.327342373752801e-06
157,10.155778894472,7.157339910051379e-06,7.157339910051386e-06
158,10.175879396985,8.162215998758224e-06,8.162215998758212e-06
159,10.195979899497,9.306666413680843e-06,9.30666641368084e-06
160,10.21608040201,1.0609642394258183e-05,1.060964239425819e-05
161,10.236180904523,1.2014309544329804e-05,1.2014309544329793e-05
162,10.256281407035,1.352579077164641e-05,1.3525790771646415e-05
163,10.276381909548,1.5084638699936255e-05,1.508463869993624e-05
164,10.29648241206,1.6677096839345438e-05,1.6677096839345458e-05
165,10.316582914573,1.82735107620029e-05,1.8273510762002923e-05
166,10.336683417085,1.9811950285620566e-05,1.981195028562057e-05
167,10.356783919598,2.125970003625391e-05,2.125970003625392e-05
168,10.376884422111,2.251195205456234e-05,2.2511952054562318e-05
169,10.396984924623,2.3650622479557326e-05,2.3650622479557295e-05
170,10.417085427136,2.455569049637013e-05,2.4555690496370132e-05
171,10.437185929648,2.5203059538138138e-05,2.520305953813811e-05
172,10.457286432161,2.552373993841784e-05,2.5523739938417805e-05
173,10.477386934673,2.5510478612397386e-05,2.5510478612397427e-05
174,10.497487437186,2.5027499666298344e-05,2.5027499666298344e-05
175,10.517587939698,2.4277975401527737e-05,2.4277975401527765e-05
176,10.537688442211,2.3154496087377004e-05,2.3154496087377024e-05
177,10.557788944724,2.1662291357045132e-05,2.166229135704514e-05
178,10.577889447236,1.991044054726909e-05,1.991044054726914e-05
179,10.597989949749,1.786643011379047e-05,1.7866430113790444e-05
180,10.618090452261,1.5770195436246437e-05,1.5770195436246467e-05
181,10.638190954774,1.3649920185783496e-05,1.3649920185783491e-05
182,10.658291457286,1.1580927796777424e-05,1.158092779677742e-05
183,10.678391959799,9.631028878684913e-06,9.631028878684906e-06
184,10.698492462312,7.963896836466014e-06,7.963896836466017e-06
185,10.718592964824,6.620731484095301e-06,6.6207314840953e-06
186,10.738693467337,5.69313940051582e-06,5.693139400515818e-06
187,10.758793969849,5.2512913765921955e-06,5.251291376592194e-06
188,10.778894472362,5.086005298625941e-06,5.0860052986259375e-06
189,10.798994974874,5.223395991465333e-06,5.223395991465332e-06
190,10.819095477387,5.747110190059131e-06,5.74711019005913e-06
191,10.839195979899,6.589162377148728e-06,6.5891623771487286e-06
192,10.859296482412,7.761843605117717e-06,7.761843605117727e-06
193,10.879396984925,9.37259773866082e-06,9.37259773866082e-06
194,10.899497487437,1.1746468007917707e-05,1.174646800791771e-05
195,10.91959798995,1.5423425301751988e-05,1.5423425301751998e-05
196,10.939698492462,2.1573084516185288e-05,2.157308451618529e-05
197,10.959798994975,3.214681632459527e-05,3.2146816324595276e-05
198,10.979899497487,5.02798654181629e-05,5.027986541816289e-05
199,11.0,8.098388295148835e-05,8.09838829514882e-05
