#Parameters = {d=0.23881909547739; l2=4.7763819095477; lambda=9.5527638190955; r=0.032183261306533}
#"Frequency / GHz"	"S1,1 (lambda=9.55276) [Re]"	"S1,1 (lambda=9.55276) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#-----------------------------------------------------------------------------------------------------------
25.000000000000	0.20114395022392	-0.55159878730774	65.000000000000	0.00000000000000
25.010000228882	0.19959509372711	-0.55061775445938	65.000000000000	0.00000000000000
25.020000457764	0.19804769754410	-0.54962974786758	65.000000000000	0.00000000000000
25.030000686646	0.19650167226791	-0.54863494634628	65.000000000000	0.00000000000000
25.040000915527	0.19495688378811	-0.54763305187225	65.000000000000	0.00000000000000
25.049999237061	0.19341379404068	-0.54662412405014	65.000000000000	0.00000000000000
25.059999465942	0.19187192618847	-0.54560834169388	65.000000000000	0.00000000000000
25.069999694824	0.19033180177212	-0.54458534717560	65.000000000000	0.00000000000000
25.079999923706	0.18879322707653	-0.54355531930923	65.000000000000	0.00000000000000
25.090000152588	0.18725639581680	-0.54251831769943	65.000000000000	0.00000000000000
25.100000381470	0.18572117388248	-0.54147416353226	65.000000000000	0.00000000000000
25.110000610352	0.18418762087822	-0.54042297601700	65.000000000000	0.00000000000000
25.120000839233	0.18265579640865	-0.53936475515366	65.000000000000	0.00000000000000
25.129999160767	0.18112593889236	-0.53829926252365	65.000000000000	0.00000000000000
25.139999389648	0.17959789931774	-0.53722673654556	65.000000000000	0.00000000000000
25.149999618530	0.17807154357433	-0.53614711761475	65.000000000000	0.00000000000000
25.159999847412	0.17654731869698	-0.53506028652191	65.000000000000	0.00000000000000
25.170000076294	0.17502503097057	-0.53396636247635	65.000000000000	0.00000000000000
25.180000305176	0.17350493371487	-0.53286516666412	65.000000000000	0.00000000000000
25.190000534058	0.17198684811592	-0.53175681829453	65.000000000000	0.00000000000000
25.200000762939	0.17047078907490	-0.53064137697220	65.000000000000	0.00000000000000
25.209999084473	0.16895709931850	-0.52951866388321	65.000000000000	0.00000000000000
25.219999313354	0.16744552552700	-0.52838879823685	65.000000000000	0.00000000000000
25.229999542236	0.16593633592129	-0.52725166082382	65.000000000000	0.00000000000000
25.239999771118	0.16442939639091	-0.52610737085342	65.000000000000	0.00000000000000
25.250000000000	0.16292496025562	-0.52495574951172	65.000000000000	0.00000000000000
25.260000228882	0.16142278909683	-0.52379697561264	65.000000000000	0.00000000000000
25.270000457764	0.15992324054241	-0.52263092994690	65.000000000000	0.00000000000000
25.280000686646	0.15842609107494	-0.52145773172379	65.000000000000	0.00000000000000
25.290000915527	0.15693159401417	-0.52027714252472	65.000000000000	0.00000000000000
25.299999237061	0.15543983876705	-0.51908940076828	65.000000000000	0.00000000000000
25.309999465942	0.15395058691502	-0.51789438724518	65.000000000000	0.00000000000000
25.319999694824	0.15246413648129	-0.51669210195541	65.000000000000	0.00000000000000
25.329999923706	0.15098057687283	-0.51548254489899	65.000000000000	0.00000000000000
25.340000152588	0.14949963986874	-0.51426571607590	65.000000000000	0.00000000000000
25.350000381470	0.14802168309689	-0.51304173469543	65.000000000000	0.00000000000000
25.360000610352	0.14654669165611	-0.51181042194366	65.000000000000	0.00000000000000
25.370000839233	0.14507447183132	-0.51057183742523	65.000000000000	0.00000000000000
25.379999160767	0.14360560476780	-0.50932598114014	65.000000000000	0.00000000000000
25.389999389648	0.14213983714581	-0.50807285308838	65.000000000000	0.00000000000000
25.399999618530	0.14067724347115	-0.50681233406067	65.000000000000	0.00000000000000
25.409999847412	0.13921740651131	-0.50554484128952	65.000000000000	0.00000000000000
25.420000076294	0.13776151835918	-0.50426983833313	65.000000000000	0.00000000000000
25.430000305176	0.13630822300911	-0.50298768281937	65.000000000000	0.00000000000000
25.440000534058	0.13485875725746	-0.50169831514359	65.000000000000	0.00000000000000
25.450000762939	0.13341268897057	-0.50040161609650	65.000000000000	0.00000000000000
25.459999084473	0.13196982443333	-0.49909767508507	65.000000000000	0.00000000000000
25.469999313354	0.13053090870380	-0.49778643250465	65.000000000000	0.00000000000000
25.479999542236	0.12909507751465	-0.49646815657616	65.000000000000	0.00000000000000
25.489999771118	0.12766326963902	-0.49514248967171	65.000000000000	0.00000000000000
25.500000000000	0.12623488903046	-0.49380970001221	65.000000000000	0.00000000000000
25.510000228882	0.12481036782265	-0.49246954917908	65.000000000000	0.00000000000000
25.520000457764	0.12338959425688	-0.49112233519554	65.000000000000	0.00000000000000
25.530000686646	0.12197279930115	-0.48976778984070	65.000000000000	0.00000000000000
25.540000915527	0.12055981904268	-0.48840615153313	65.000000000000	0.00000000000000
25.549999237061	0.11915069818497	-0.48703736066818	65.000000000000	0.00000000000000
25.559999465942	0.11774570494890	-0.48566132783890	65.000000000000	0.00000000000000
25.569999694824	0.11634466052055	-0.48427814245224	65.000000000000	0.00000000000000
25.579999923706	0.11494760960340	-0.48288792371750	65.000000000000	0.00000000000000
25.590000152588	0.11355482786894	-0.48149049282074	65.000000000000	0.00000000000000
25.600000381470	0.11216637492180	-0.48008590936661	65.000000000000	0.00000000000000
25.610000610352	0.11078227311373	-0.47867423295975	65.000000000000	0.00000000000000
25.620000839233	0.10940211266279	-0.47725549340248	65.000000000000	0.00000000000000
25.629999160767	0.10802665352821	-0.47582963109016	65.000000000000	0.00000000000000
25.639999389648	0.10665567964315	-0.47439670562744	65.000000000000	0.00000000000000
25.649999618530	0.10528902709484	-0.47295674681664	65.000000000000	0.00000000000000
25.659999847412	0.10392696410418	-0.47150975465775	65.000000000000	0.00000000000000
25.670000076294	0.10256976634264	-0.47005569934845	65.000000000000	0.00000000000000
25.680000305176	0.10121680051088	-0.46859472990036	65.000000000000	0.00000000000000
25.690000534058	0.099868558347225	-0.46712669730186	65.000000000000	0.00000000000000
25.700000762939	0.098525308072567	-0.46565172076225	65.000000000000	0.00000000000000
25.709999084473	0.097186878323555	-0.46416980028152	65.000000000000	0.00000000000000
25.719999313354	0.095853321254253	-0.46268090605736	65.000000000000	0.00000000000000
25.729999542236	0.094524443149567	-0.46118518710136	65.000000000000	0.00000000000000
25.739999771118	0.093200743198395	-0.45968255400658	65.000000000000	0.00000000000000
25.750000000000	0.091882035136223	-0.45817300677299	65.000000000000	0.00000000000000
25.760000228882	0.090568162500858	-0.45665672421455	65.000000000000	0.00000000000000
25.770000457764	0.089259803295135	-0.45513349771500	65.000000000000	0.00000000000000
25.780000686646	0.087956584990025	-0.45360350608826	65.000000000000	0.00000000000000
25.790000915527	0.086658321321011	-0.45206677913666	65.000000000000	0.00000000000000
25.799999237061	0.085365504026413	-0.45052328705788	65.000000000000	0.00000000000000
25.809999465942	0.084077961742878	-0.44897305965424	65.000000000000	0.00000000000000
25.819999694824	0.082795836031437	-0.44741612672806	65.000000000000	0.00000000000000
25.829999923706	0.081519283354282	-0.44585251808167	65.000000000000	0.00000000000000
25.840000152588	0.080248020589352	-0.44428226351738	65.000000000000	0.00000000000000
25.850000381470	0.078982420265675	-0.44270533323288	65.000000000000	0.00000000000000
25.860000610352	0.077722527086735	-0.44112187623978	65.000000000000	0.00000000000000
25.870000839233	0.076468169689178	-0.43953177332878	65.000000000000	0.00000000000000
25.879999160767	0.075219489634037	-0.43793520331383	65.000000000000	0.00000000000000
25.889999389648	0.073976643383503	-0.43633207678795	65.000000000000	0.00000000000000
25.899999618530	0.072739467024803	-0.43472248315811	65.000000000000	0.00000000000000
25.909999847412	0.071508206427097	-0.43310645222664	65.000000000000	0.00000000000000
25.920000076294	0.070282801985741	-0.43148398399353	65.000000000000	0.00000000000000
