#Parameters = {d=0.17550251256281; l2=3.5100502512563; lambda=7.0201005025126; r=0.023650718592965}
#"Frequency / GHz"	"S1,1 (lambda=7.0201) [Re]"	"S1,1 (lambda=7.0201) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#---------------------------------------------------------------------------------------------------------
25.000000000000	0.85502523183823	-0.44752129912376	65.000000000000	0.00000000000000
25.010000228882	0.85475230216980	-0.44784206151962	65.000000000000	0.00000000000000
25.020000457764	0.85447877645493	-0.44816303253174	65.000000000000	0.00000000000000
25.030000686646	0.85420453548431	-0.44848412275314	65.000000000000	0.00000000000000
25.040000915527	0.85392987728119	-0.44880542159081	65.000000000000	0.00000000000000
25.049999237061	0.85365462303162	-0.44912680983543	65.000000000000	0.00000000000000
25.059999465942	0.85337883234024	-0.44944840669632	65.000000000000	0.00000000000000
25.069999694824	0.85310244560242	-0.44977018237114	65.000000000000	0.00000000000000
25.079999923706	0.85282534360886	-0.45009204745293	65.000000000000	0.00000000000000
25.090000152588	0.85254776477814	-0.45041409134865	65.000000000000	0.00000000000000
25.100000381470	0.85226958990097	-0.45073634386063	65.000000000000	0.00000000000000
25.110000610352	0.85199075937271	-0.45105871558189	65.000000000000	0.00000000000000
25.120000839233	0.85171151161194	-0.45138123631477	65.000000000000	0.00000000000000
25.129999160767	0.85143160820007	-0.45170390605927	65.000000000000	0.00000000000000
25.139999389648	0.85115110874176	-0.45202672481537	65.000000000000	0.00000000000000
25.149999618530	0.85086989402771	-0.45234975218773	65.000000000000	0.00000000000000
25.159999847412	0.85058820247650	-0.45267289876938	65.000000000000	0.00000000000000
25.170000076294	0.85030591487885	-0.45299619436264	65.000000000000	0.00000000000000
25.180000305176	0.85002303123474	-0.45331963896751	65.000000000000	0.00000000000000
25.190000534058	0.84973955154419	-0.45364329218864	65.000000000000	0.00000000000000
25.200000762939	0.84945553541183	-0.45396700501442	65.000000000000	0.00000000000000
25.209999084473	0.84917086362839	-0.45429095625877	65.000000000000	0.00000000000000
25.219999313354	0.84888553619385	-0.45461499691010	65.000000000000	0.00000000000000
25.229999542236	0.84859973192215	-0.45493924617767	65.000000000000	0.00000000000000
25.239999771118	0.84831315279007	-0.45526361465454	65.000000000000	0.00000000000000
25.250000000000	0.84802609682083	-0.45558813214302	65.000000000000	0.00000000000000
25.260000228882	0.84773856401443	-0.45591279864311	65.000000000000	0.00000000000000
25.270000457764	0.84745019674301	-0.45623764395714	65.000000000000	0.00000000000000
25.280000686646	0.84716135263443	-0.45656263828278	65.000000000000	0.00000000000000
25.290000915527	0.84687185287476	-0.45688775181770	65.000000000000	0.00000000000000
25.299999237061	0.84658169746399	-0.45721301436424	65.000000000000	0.00000000000000
25.309999465942	0.84629088640213	-0.45753845572472	65.000000000000	0.00000000000000
25.319999694824	0.84599965810776	-0.45786401629448	65.000000000000	0.00000000000000
25.329999923706	0.84570771455765	-0.45818972587585	65.000000000000	0.00000000000000
25.340000152588	0.84541511535645	-0.45851561427116	65.000000000000	0.00000000000000
25.350000381470	0.84512203931808	-0.45884165167809	65.000000000000	0.00000000000000
25.360000610352	0.84482818841934	-0.45916777849197	65.000000000000	0.00000000000000
25.370000839233	0.84453374147415	-0.45949411392212	65.000000000000	0.00000000000000
25.379999160767	0.84423869848251	-0.45982059836388	65.000000000000	0.00000000000000
25.389999389648	0.84394305944443	-0.46014717221260	65.000000000000	0.00000000000000
25.399999618530	0.84364676475525	-0.46047392487526	65.000000000000	0.00000000000000
25.409999847412	0.84334987401962	-0.46080082654953	65.000000000000	0.00000000000000
25.420000076294	0.84305238723755	-0.46112781763077	65.000000000000	0.00000000000000
25.430000305176	0.84275418519974	-0.46145504713058	65.000000000000	0.00000000000000
25.440000534058	0.84245538711548	-0.46178236603737	65.000000000000	0.00000000000000
25.450000762939	0.84215593338013	-0.46210983395576	65.000000000000	0.00000000000000
25.459999084473	0.84185588359833	-0.46243748068810	65.000000000000	0.00000000000000
25.469999313354	0.84155517816544	-0.46276518702507	65.000000000000	0.00000000000000
25.479999542236	0.84125381708145	-0.46309307217598	65.000000000000	0.00000000000000
25.489999771118	0.84095185995102	-0.46342110633850	65.000000000000	0.00000000000000
25.500000000000	0.84064924716949	-0.46374928951263	65.000000000000	0.00000000000000
25.510000228882	0.84034603834152	-0.46407762169838	65.000000000000	0.00000000000000
