#Parameters = {d=0.18706030150754; l2=3.7412060301507; lambda=7.4824120603015; r=0.025208246231156}
#"Frequency / GHz"	"S1,1 (lambda=7.48241) [Re]"	"S1,1 (lambda=7.48241) [Im]"	"Ref.Imp. [Re]"	"Ref.Imp. [Im]"
#-----------------------------------------------------------------------------------------------------------
25.000000000000	0.80059862136841	-0.50288379192352	65.000000000000	0.00000000000000
25.010000228882	0.80018413066864	-0.50324571132660	65.000000000000	0.00000000000000
25.020000457764	0.79976862668991	-0.50360763072968	65.000000000000	0.00000000000000
25.030000686646	0.79935228824615	-0.50396960973740	65.000000000000	0.00000000000000
25.040000915527	0.79893505573273	-0.50433176755905	65.000000000000	0.00000000000000
25.049999237061	0.79851692914963	-0.50469380617142	65.000000000000	0.00000000000000
25.059999465942	0.79809767007828	-0.50505590438843	65.000000000000	0.00000000000000
25.069999694824	0.79767763614655	-0.50541812181473	65.000000000000	0.00000000000000
25.079999923706	0.79725652933121	-0.50578039884567	65.000000000000	0.00000000000000
25.090000152588	0.79683458805084	-0.50614261627197	65.000000000000	0.00000000000000
25.100000381470	0.79641169309616	-0.50650495290756	65.000000000000	0.00000000000000
25.110000610352	0.79598778486252	-0.50686722993851	65.000000000000	0.00000000000000
25.120000839233	0.79556298255920	-0.50722962617874	65.000000000000	0.00000000000000
25.129999160767	0.79513716697693	-0.50759208202362	65.000000000000	0.00000000000000
25.139999389648	0.79471045732498	-0.50795447826385	65.000000000000	0.00000000000000
25.149999618530	0.79428279399872	-0.50831693410873	65.000000000000	0.00000000000000
25.159999847412	0.79385411739349	-0.50867944955826	65.000000000000	0.00000000000000
25.170000076294	0.79342448711395	-0.50904202461243	65.000000000000	0.00000000000000
25.180000305176	0.79299402236938	-0.50940454006195	65.000000000000	0.00000000000000
25.190000534058	0.79256248474121	-0.50976717472076	65.000000000000	0.00000000000000
25.200000762939	0.79212981462479	-0.51012974977493	65.000000000000	0.00000000000000
25.209999084473	0.79169642925262	-0.51049250364304	65.000000000000	0.00000000000000
25.219999313354	0.79126197099686	-0.51085513830185	65.000000000000	0.00000000000000
25.229999542236	0.79082643985748	-0.51121789216995	65.000000000000	0.00000000000000
25.239999771118	0.79039001464844	-0.51158058643341	65.000000000000	0.00000000000000
25.250000000000	0.78995269536972	-0.51194334030151	65.000000000000	0.00000000000000
25.260000228882	0.78951430320740	-0.51230615377426	65.000000000000	0.00000000000000
25.270000457764	0.78907495737076	-0.51266896724701	65.000000000000	0.00000000000000
25.280000686646	0.78863453865051	-0.51303172111511	65.000000000000	0.00000000000000
25.290000915527	0.78819322586060	-0.51339459419250	65.000000000000	0.00000000000000
25.299999237061	0.78775084018707	-0.51375746726990	65.000000000000	0.00000000000000
25.309999465942	0.78730756044388	-0.51412028074265	65.000000000000	0.00000000000000
25.319999694824	0.78686326742172	-0.51448327302933	65.000000000000	0.00000000000000
25.329999923706	0.78641790151596	-0.51484614610672	65.000000000000	0.00000000000000
25.340000152588	0.78597164154053	-0.51520907878876	65.000000000000	0.00000000000000
25.350000381470	0.78552424907684	-0.51557201147079	65.000000000000	0.00000000000000
25.360000610352	0.78507584333420	-0.51593488454819	65.000000000000	0.00000000000000
25.370000839233	0.78462642431259	-0.51629793643951	65.000000000000	0.00000000000000
25.379999160767	0.78417611122131	-0.51666086912155	65.000000000000	0.00000000000000
25.389999389648	0.78372472524643	-0.51702386140823	65.000000000000	0.00000000000000
25.399999618530	0.78327232599258	-0.51738691329956	65.000000000000	0.00000000000000
25.409999847412	0.78281891345978	-0.51774984598160	65.000000000000	0.00000000000000
25.420000076294	0.78236442804337	-0.51811277866364	65.000000000000	0.00000000000000
25.430000305176	0.78190904855728	-0.51847577095032	65.000000000000	0.00000000000000
25.440000534058	0.78145247697830	-0.51883876323700	65.000000000000	0.00000000000000
25.450000762939	0.78099483251572	-0.51920181512833	65.000000000000	0.00000000000000
25.459999084473	0.78053635358810	-0.51956474781036	65.000000000000	0.00000000000000
25.469999313354	0.78007668256760	-0.51992774009705	65.000000000000	0.00000000000000
25.479999542236	0.77961611747742	-0.52029067277908	65.000000000000	0.00000000000000
25.489999771118	0.77915436029434	-0.52065366506577	65.000000000000	0.00000000000000
25.500000000000	0.77869158983231	-0.52101671695709	65.000000000000	0.00000000000000
25.510000228882	0.77822774648666	-0.52137959003448	65.000000000000	0.00000000000000
25.520000457764	0.77776318788528	-0.52174240350723	65.000000000000	0.00000000000000
25.530000686646	0.77729707956314	-0.52210557460785	65.000000000000	0.00000000000000
25.540000915527	0.77683013677597	-0.52246844768524	65.000000000000	0.00000000000000
25.549999237061	0.77636218070984	-0.52283143997192	65.000000000000	0.00000000000000
25.559999465942	0.77589303255081	-0.52319437265396	65.000000000000	0.00000000000000
25.569999694824	0.77542299032211	-0.52355706691742	65.000000000000	0.00000000000000
25.579999923706	0.77495163679123	-0.52392017841339	65.000000000000	0.00000000000000
